Instance name                                                                                                    | Checked answer | CPU time | Solver name  | Solver version
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1329819842-01.UNSAT.shuffled.cnf                             | UNKNOWN TO     | 5000.08  | minisat      | SAT 2007  
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1329819842-01.UNSAT.shuffled.cnf                             | UNKNOWN TO     | 5000.09  | MXC          | 2007-02-08
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1329819842-01.UNSAT.shuffled.cnf                             | UNKNOWN TO     | 5000.1   | sapsrt       | 2007-02-08
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1329819842-01.UNSAT.shuffled.cnf                             | UNKNOWN TO     | 5000.11  | adaptg2wsat+ | 2007-02-08
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1329819842-01.UNSAT.shuffled.cnf                             | UNKNOWN TO     | 5000.11  | gnovelty+    | 2007-02-08
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1329819842-01.UNSAT.shuffled.cnf                             | UNKNOWN TO     | 5000.11  | SAT7         | 2007-02-08
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1329819842-01.UNSAT.shuffled.cnf                             | UNKNOWN TO     | 5000.12  | ranov        | 2007-02-08
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1329819842-01.UNSAT.shuffled.cnf                             | UNKNOWN TO     | 5000.19  | MiraXT       | v3        
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1342521403-06.SAT.shuffled.cnf                               | SAT            | 0.012998 | sapsrt       | 2007-02-08
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1342521403-06.SAT.shuffled.cnf                               | SAT            | 0.017996 | adaptnovelty | 2007-02-08
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1342521403-06.SAT.shuffled.cnf                               | SAT            | 0.046992 | gnovelty+    | 2007-02-08
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1342521403-06.SAT.shuffled.cnf                               | SAT            | 0.104983 | adaptg2wsat+ | 2007-02-08
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1342521403-06.SAT.shuffled.cnf                               | SAT            | 0.25696  | ranov        | 2007-02-08
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1342521403-06.SAT.shuffled.cnf                               | SAT            | 0.263959 | adaptg2wsat0 | 2007-02-08
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1342521403-06.SAT.shuffled.cnf                               | SAT            | 3.2665   | SAT7         | 2007-02-08
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1342521403-06.SAT.shuffled.cnf                               | SAT            | 3.51846  | KCNFS        | 2004      
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1342521403-06.SAT.shuffled.cnf                               | SAT            | 5.00924  | SATzilla     | RANDOM    
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1342521403-06.SAT.shuffled.cnf                               | SAT            | 33.9278  | March KS     | 2007-02-08
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1342521403-06.SAT.shuffled.cnf                               | SAT            | 143.62   | MXC          | 2007-02-08
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1342521403-06.SAT.shuffled.cnf                               | SAT            | 387.305  | DEWSATZ 1A   | 2007-02-08
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1342521403-06.SAT.shuffled.cnf                               | SAT            | 2055.29  | minisat      | SAT 2007  
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1342521403-06.SAT.shuffled.cnf                               | UNKNOWN TO     | 5000.16  | MiraXT       | v3        
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1380126410-13.UNSAT.shuffled.cnf                             | UNSAT          | 176.049  | March KS     | 2007-02-08
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1380126410-13.UNSAT.shuffled.cnf                             | UNSAT          | 187.551  | KCNFS        | 2004      
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1380126410-13.UNSAT.shuffled.cnf                             | UNSAT          | 210.76   | SATzilla     | RANDOM    
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1380126410-13.UNSAT.shuffled.cnf                             | UNSAT          | 966.851  | DEWSATZ 1A   | 2007-02-08
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1380126410-13.UNSAT.shuffled.cnf                             | UNSAT          | 4676.49  | minisat      | SAT 2007  
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1380126410-13.UNSAT.shuffled.cnf                             | UNKNOWN TO     | 5000.03  | adaptg2wsat0 | 2007-02-08
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1380126410-13.UNSAT.shuffled.cnf                             | UNKNOWN TO     | 5000.05  | MXC          | 2007-02-08
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1380126410-13.UNSAT.shuffled.cnf                             | UNKNOWN TO     | 5000.07  | adaptnovelty | 2007-02-08
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1380126410-13.UNSAT.shuffled.cnf                             | UNKNOWN TO     | 5000.07  | SAT7         | 2007-02-08
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1380126410-13.UNSAT.shuffled.cnf                             | UNKNOWN TO     | 5000.07  | sapsrt       | 2007-02-08
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1380126410-13.UNSAT.shuffled.cnf                             | UNKNOWN TO     | 5000.07  | adaptg2wsat+ | 2007-02-08
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1380126410-13.UNSAT.shuffled.cnf                             | UNKNOWN TO     | 5000.09  | gnovelty+    | 2007-02-08
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1380126410-13.UNSAT.shuffled.cnf                             | UNKNOWN TO     | 5000.09  | ranov        | 2007-02-08
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1380126410-13.UNSAT.shuffled.cnf                             | UNKNOWN TO     | 5000.21  | MiraXT       | v3        
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1412274662-11.UNSAT.shuffled.cnf                             | UNSAT          | 168.691  | March KS     | 2007-02-08
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1412274662-11.UNSAT.shuffled.cnf                             | UNSAT          | 193.968  | KCNFS        | 2004      
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1412274662-11.UNSAT.shuffled.cnf                             | UNSAT          | 207.161  | SATzilla     | RANDOM    
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1412274662-11.UNSAT.shuffled.cnf                             | UNSAT          | 909.04   | DEWSATZ 1A   | 2007-02-08
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1412274662-11.UNSAT.shuffled.cnf                             | UNSAT          | 3594.22  | minisat      | SAT 2007  
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1412274662-11.UNSAT.shuffled.cnf                             | UNSAT          | 4981.27  | SAT7         | 2007-02-08
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1412274662-11.UNSAT.shuffled.cnf                             | UNKNOWN TO     | 5000.03  | adaptnovelty | 2007-02-08
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1412274662-11.UNSAT.shuffled.cnf                             | UNKNOWN TO     | 5000.03  | MXC          | 2007-02-08
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1412274662-11.UNSAT.shuffled.cnf                             | UNKNOWN TO     | 5000.04  | ranov        | 2007-02-08
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1412274662-11.UNSAT.shuffled.cnf                             | UNKNOWN TO     | 5000.04  | adaptg2wsat+ | 2007-02-08
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1412274662-11.UNSAT.shuffled.cnf                             | UNKNOWN TO     | 5000.07  | gnovelty+    | 2007-02-08
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1412274662-11.UNSAT.shuffled.cnf                             | UNKNOWN TO     | 5000.07  | sapsrt       | 2007-02-08
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1412274662-11.UNSAT.shuffled.cnf                             | UNKNOWN TO     | 5000.09  | adaptg2wsat0 | 2007-02-08
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1412274662-11.UNSAT.shuffled.cnf                             | UNKNOWN TO     | 5000.12  | MiraXT       | v3        
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1414833579-15.UNSAT.shuffled.cnf                             | UNSAT          | 175.861  | March KS     | 2007-02-08
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1414833579-15.UNSAT.shuffled.cnf                             | UNSAT          | 205.619  | KCNFS        | 2004      
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1414833579-15.UNSAT.shuffled.cnf                             | UNSAT          | 218.561  | SATzilla     | RANDOM    
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1414833579-15.UNSAT.shuffled.cnf                             | UNSAT          | 982.297  | DEWSATZ 1A   | 2007-02-08
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1414833579-15.UNSAT.shuffled.cnf                             | UNSAT          | 3461.57  | minisat      | SAT 2007  
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1414833579-15.UNSAT.shuffled.cnf                             | UNSAT          | 4954.77  | MXC          | 2007-02-08
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1414833579-15.UNSAT.shuffled.cnf                             | UNKNOWN TO     | 5000.01  | SAT7         | 2007-02-08
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1414833579-15.UNSAT.shuffled.cnf                             | UNKNOWN TO     | 5000.02  | adaptg2wsat+ | 2007-02-08
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1414833579-15.UNSAT.shuffled.cnf                             | UNKNOWN TO     | 5000.02  | sapsrt       | 2007-02-08
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1414833579-15.UNSAT.shuffled.cnf                             | UNKNOWN TO     | 5000.04  | adaptnovelty | 2007-02-08
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1414833579-15.UNSAT.shuffled.cnf                             | UNKNOWN TO     | 5000.05  | ranov        | 2007-02-08
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1414833579-15.UNSAT.shuffled.cnf                             | UNKNOWN TO     | 5000.05  | adaptg2wsat0 | 2007-02-08
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1414833579-15.UNSAT.shuffled.cnf                             | UNKNOWN TO     | 5000.06  | gnovelty+    | 2007-02-08
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1414833579-15.UNSAT.shuffled.cnf                             | UNKNOWN TO     | 5000.09  | MiraXT       | v3        
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1445529008-02.SAT.shuffled.cnf                               | SAT            | 0.010997 | sapsrt       | 2007-02-08
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1445529008-02.SAT.shuffled.cnf                               | SAT            | 0.023995 | gnovelty+    | 2007-02-08
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1445529008-02.SAT.shuffled.cnf                               | SAT            | 0.231963 | adaptnovelty | 2007-02-08
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1445529008-02.SAT.shuffled.cnf                               | SAT            | 0.286955 | adaptg2wsat0 | 2007-02-08
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1445529008-02.SAT.shuffled.cnf                               | SAT            | 0.421935 | ranov        | 2007-02-08
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1445529008-02.SAT.shuffled.cnf                               | SAT            | 0.51892  | adaptg2wsat+ | 2007-02-08
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1445529008-02.SAT.shuffled.cnf                               | SAT            | 5.16221  | SATzilla     | RANDOM    
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1445529008-02.SAT.shuffled.cnf                               | SAT            | 20.1639  | March KS     | 2007-02-08
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1445529008-02.SAT.shuffled.cnf                               | SAT            | 128.897  | SAT7         | 2007-02-08
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1445529008-02.SAT.shuffled.cnf                               | SAT            | 158.28   | KCNFS        | 2004      
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1445529008-02.SAT.shuffled.cnf                               | SAT            | 702.159  | DEWSATZ 1A   | 2007-02-08
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1445529008-02.SAT.shuffled.cnf                               | SAT            | 1583.88  | minisat      | SAT 2007  
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1445529008-02.SAT.shuffled.cnf                               | SAT            | 2311.35  | MXC          | 2007-02-08
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1445529008-02.SAT.shuffled.cnf                               | UNKNOWN TO     | 5000.1   | MiraXT       | v3        
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1674723394-12.SAT.shuffled.cnf                               | SAT            | 0.031994 | adaptnovelty | 2007-02-08
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1674723394-12.SAT.shuffled.cnf                               | SAT            | 0.087986 | adaptg2wsat+ | 2007-02-08
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1674723394-12.SAT.shuffled.cnf                               | SAT            | 0.098984 | adaptg2wsat0 | 2007-02-08
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1674723394-12.SAT.shuffled.cnf                               | SAT            | 0.104983 | gnovelty+    | 2007-02-08
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1674723394-12.SAT.shuffled.cnf                               | SAT            | 0.108983 | sapsrt       | 2007-02-08
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1674723394-12.SAT.shuffled.cnf                               | SAT            | 0.229964 | ranov        | 2007-02-08
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1674723394-12.SAT.shuffled.cnf                               | SAT            | 5.03523  | SATzilla     | RANDOM    
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1674723394-12.SAT.shuffled.cnf                               | SAT            | 15.8326  | March KS     | 2007-02-08
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1674723394-12.SAT.shuffled.cnf                               | SAT            | 188.607  | KCNFS        | 2004      
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1674723394-12.SAT.shuffled.cnf                               | SAT            | 639.677  | SAT7         | 2007-02-08
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1674723394-12.SAT.shuffled.cnf                               | SAT            | 965.476  | DEWSATZ 1A   | 2007-02-08
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1674723394-12.SAT.shuffled.cnf                               | SAT            | 2977.62  | minisat      | SAT 2007  
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1674723394-12.SAT.shuffled.cnf                               | SAT            | 3461.29  | MXC          | 2007-02-08
random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1674723394-12.SAT.shuffled.cnf                               | UNKNOWN TO     | 5000.06  | MiraXT       | v3        
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1065385609-07.UNSAT.shuffled.cnf                               | UNSAT          | 19.621   | March KS     | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1065385609-07.UNSAT.shuffled.cnf                               | UNSAT          | 25.1572  | KCNFS        | 2004      
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1065385609-07.UNSAT.shuffled.cnf                               | UNSAT          | 34.8257  | SATzilla     | RANDOM    
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1065385609-07.UNSAT.shuffled.cnf                               | UNSAT          | 184.24   | MXC          | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1065385609-07.UNSAT.shuffled.cnf                               | UNSAT          | 205.8    | minisat      | SAT 2007  
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1065385609-07.UNSAT.shuffled.cnf                               | UNSAT          | 249.019  | SAT7         | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1065385609-07.UNSAT.shuffled.cnf                               | UNSAT          | 446.144  | DEWSATZ 1A   | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1065385609-07.UNSAT.shuffled.cnf                               | UNSAT          | 479.679  | MiraXT       | v3        
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1065385609-07.UNSAT.shuffled.cnf                               | UNKNOWN TO     | 5000.04  | sapsrt       | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1065385609-07.UNSAT.shuffled.cnf                               | UNKNOWN TO     | 5000.05  | adaptg2wsat+ | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1065385609-07.UNSAT.shuffled.cnf                               | UNKNOWN TO     | 5000.05  | gnovelty+    | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1065385609-07.UNSAT.shuffled.cnf                               | UNKNOWN TO     | 5000.06  | ranov        | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1065385609-07.UNSAT.shuffled.cnf                               | UNKNOWN TO     | 5000.07  | adaptnovelty | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1065385609-07.UNSAT.shuffled.cnf                               | UNKNOWN TO     | 5000.1   | adaptg2wsat0 | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1155547357-11.SAT.shuffled.cnf                                 | SAT            | 0.329949 | sapsrt       | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1155547357-11.SAT.shuffled.cnf                                 | SAT            | 1.70074  | adaptg2wsat+ | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1155547357-11.SAT.shuffled.cnf                                 | SAT            | 1.82872  | adaptg2wsat0 | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1155547357-11.SAT.shuffled.cnf                                 | SAT            | 2.07968  | gnovelty+    | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1155547357-11.SAT.shuffled.cnf                                 | SAT            | 2.22466  | adaptnovelty | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1155547357-11.SAT.shuffled.cnf                                 | SAT            | 2.91755  | ranov        | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1155547357-11.SAT.shuffled.cnf                                 | SAT            | 5.97709  | SATzilla     | RANDOM    
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1155547357-11.SAT.shuffled.cnf                                 | SAT            | 7.38987  | March KS     | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1155547357-11.SAT.shuffled.cnf                                 | SAT            | 17.3534  | KCNFS        | 2004      
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1155547357-11.SAT.shuffled.cnf                                 | SAT            | 30.6653  | MXC          | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1155547357-11.SAT.shuffled.cnf                                 | SAT            | 34.7757  | minisat      | SAT 2007  
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1155547357-11.SAT.shuffled.cnf                                 | SAT            | 153.148  | MiraXT       | v3        
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1155547357-11.SAT.shuffled.cnf                                 | SAT            | 157.76   | SAT7         | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1155547357-11.SAT.shuffled.cnf                                 | SAT            | 367.154  | DEWSATZ 1A   | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1311675672-04.UNSAT.shuffled.cnf                               | UNSAT          | 19.942   | March KS     | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1311675672-04.UNSAT.shuffled.cnf                               | UNSAT          | 25.3871  | KCNFS        | 2004      
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1311675672-04.UNSAT.shuffled.cnf                               | UNSAT          | 200.362  | minisat      | SAT 2007  
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1311675672-04.UNSAT.shuffled.cnf                               | UNSAT          | 203.659  | MXC          | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1311675672-04.UNSAT.shuffled.cnf                               | UNSAT          | 207.738  | SATzilla     | RANDOM    
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1311675672-04.UNSAT.shuffled.cnf                               | UNSAT          | 274.201  | SAT7         | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1311675672-04.UNSAT.shuffled.cnf                               | UNSAT          | 441.891  | DEWSATZ 1A   | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1311675672-04.UNSAT.shuffled.cnf                               | UNSAT          | 513.561  | MiraXT       | v3        
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1311675672-04.UNSAT.shuffled.cnf                               | UNKNOWN TO     | 5000.04  | gnovelty+    | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1311675672-04.UNSAT.shuffled.cnf                               | UNKNOWN TO     | 5000.05  | adaptnovelty | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1311675672-04.UNSAT.shuffled.cnf                               | UNKNOWN TO     | 5000.05  | sapsrt       | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1311675672-04.UNSAT.shuffled.cnf                               | UNKNOWN TO     | 5000.07  | adaptg2wsat0 | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1311675672-04.UNSAT.shuffled.cnf                               | UNKNOWN TO     | 5000.1   | ranov        | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1311675672-04.UNSAT.shuffled.cnf                               | UNKNOWN TO     | 5000.11  | adaptg2wsat+ | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1344401737-18.SAT.shuffled.cnf                                 | SAT            | 0.076987 | sapsrt       | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1344401737-18.SAT.shuffled.cnf                                 | SAT            | 0.214966 | gnovelty+    | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1344401737-18.SAT.shuffled.cnf                                 | SAT            | 1.44678  | adaptg2wsat+ | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1344401737-18.SAT.shuffled.cnf                                 | SAT            | 1.50777  | adaptnovelty | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1344401737-18.SAT.shuffled.cnf                                 | SAT            | 1.56776  | adaptg2wsat0 | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1344401737-18.SAT.shuffled.cnf                                 | SAT            | 2.77358  | ranov        | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1344401737-18.SAT.shuffled.cnf                                 | SAT            | 5.55915  | SATzilla     | RANDOM    
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1344401737-18.SAT.shuffled.cnf                                 | SAT            | 12.2811  | KCNFS        | 2004      
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1344401737-18.SAT.shuffled.cnf                                 | SAT            | 18.1252  | March KS     | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1344401737-18.SAT.shuffled.cnf                                 | SAT            | 123.907  | MXC          | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1344401737-18.SAT.shuffled.cnf                                 | SAT            | 160.709  | minisat      | SAT 2007  
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1344401737-18.SAT.shuffled.cnf                                 | SAT            | 179.76   | DEWSATZ 1A   | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1344401737-18.SAT.shuffled.cnf                                 | SAT            | 186.971  | SAT7         | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1344401737-18.SAT.shuffled.cnf                                 | SAT            | 445.844  | MiraXT       | v3        
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1392532406-12.UNSAT.shuffled.cnf                               | UNSAT          | 20.4529  | March KS     | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1392532406-12.UNSAT.shuffled.cnf                               | UNSAT          | 26.465   | KCNFS        | 2004      
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1392532406-12.UNSAT.shuffled.cnf                               | UNSAT          | 206.527  | minisat      | SAT 2007  
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1392532406-12.UNSAT.shuffled.cnf                               | UNSAT          | 208.267  | SATzilla     | RANDOM    
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1392532406-12.UNSAT.shuffled.cnf                               | UNSAT          | 215.621  | MXC          | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1392532406-12.UNSAT.shuffled.cnf                               | UNSAT          | 280.935  | SAT7         | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1392532406-12.UNSAT.shuffled.cnf                               | UNSAT          | 460.568  | DEWSATZ 1A   | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1392532406-12.UNSAT.shuffled.cnf                               | UNSAT          | 546.049  | MiraXT       | v3        
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1392532406-12.UNSAT.shuffled.cnf                               | UNKNOWN TO     | 5000.04  | adaptg2wsat0 | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1392532406-12.UNSAT.shuffled.cnf                               | UNKNOWN TO     | 5000.05  | gnovelty+    | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1392532406-12.UNSAT.shuffled.cnf                               | UNKNOWN TO     | 5000.06  | sapsrt       | 2007-02-08
